库的数据列NHG202501.AGF

202501 Glasses from Hubei New Huaguang Information Materials Co.,Ltd

玻璃总数: 531
标准玻璃       : 528
首选玻璃      : 0
废弃玻璃       : 3
特殊玻璃        : 0
熔炼玻璃           : 0

Name                	Stat	        Nd	        Vd	      dPgF	   密度	 熔炼	成本	  CR	  FR	  SR	  AR	  PR	λ最小	λ最大	       TCE	            D0	            D1	            D2	            E0	            E1	           Ltk	    公式
S-ZK7               	标准	  1.613092	 60.600573	 -0.002500	  3.500000	    1	11.5	 1.0	   ?	 3.0	 2.0	 2.0	  0.290000	  2.400000	  5.900000	  -9.28000E-07	   1.47000E-08	  -3.06000E-11	   2.76000E-07	   5.01000E-10	   3.19000E-01	     Schott	A0	   2.563437190E+00	A1	  -1.187789820E-02	A2	   1.365929370E-02	A3	   4.363951770E-04	A4	  -2.376426910E-05	A5	   1.125328670E-06	environmentally improved optical glass
H-ZK7               	标准	  1.613092	 60.600573	 -0.002500	  3.500000	    1	11.5	 1.0	   ?	 3.0	 2.0	 2.0	  0.290000	  2.400000	  5.900000	  -9.28000E-07	   1.47000E-08	  -3.06000E-11	   2.76000E-07	   5.01000E-10	   3.19000E-01	     Schott	A0	   2.563437190E+00	A1	  -1.187789820E-02	A2	   1.365929370E-02	A3	   4.363951770E-04	A4	  -2.376426910E-05	A5	   1.125328670E-06	environmentally improved optical glass
S-ZK9               	标准	  1.620405	 60.295118	 -0.003500	  3.570000	    4	11.0	 1.0	   ?	 2.0	 3.0	 2.0	  0.290000	  2.400000	  6.000000	   1.99000E-07	   1.26000E-08	  -1.82000E-11	   4.96000E-07	   5.23000E-10	   2.17000E-08	     Schott	A0	   2.586648050E+00	A1	  -1.187121700E-02	A2	   1.323079280E-02	A3	   7.825986110E-04	A4	  -8.481327910E-05	A5	   4.750393800E-06	environmentally improved optical glass
H-ZK9               	标准	  1.620405	 60.295118	 -0.003500	  3.570000	    4	11.0	 1.0	   ?	 2.0	 3.0	 2.0	  0.290000	  2.400000	  6.000000	   1.99000E-07	   1.26000E-08	  -1.82000E-11	   4.96000E-07	   5.23000E-10	   2.17000E-08	     Schott	A0	   2.586648050E+00	A1	  -1.187121700E-02	A2	   1.323079280E-02	A3	   7.825986110E-04	A4	  -8.481327910E-05	A5	   4.750393800E-06	environmentally improved optical glass
S-ZK9A              	标准	  1.620408	 60.362686	 -0.003500	  3.550000	    1	12.5	 1.0	   ?	 2.0	 3.0	 2.0	  0.300000	  2.400000	  6.400000	   7.48000E-07	   1.25000E-08	  -2.50000E-11	   4.11000E-07	   7.77000E-10	   7.84000E-02	     Schott	A0	   2.586268930E+00	A1	  -1.194837450E-02	A2	   1.377373920E-02	A3	   5.491126850E-04	A4	  -4.521013050E-05	A5	   2.445427900E-06	environmentally improved optical glass
H-ZK9A              	标准	  1.620408	 60.362686	 -0.003500	  3.550000	    1	12.5	 1.0	   ?	 2.0	 3.0	 2.0	  0.300000	  2.400000	  6.400000	   7.48000E-07	   1.25000E-08	  -2.50000E-11	   4.11000E-07	   7.77000E-10	   7.84000E-02	     Schott	A0	   2.586268930E+00	A1	  -1.194837450E-02	A2	   1.377373920E-02	A3	   5.491126850E-04	A4	  -4.521013050E-05	A5	   2.445427900E-06	environmentally improved optical glass
S-ZK10              	标准	  1.622089	 56.685961	 -0.001500	  3.630000	    2	20.0	 1.0	   ?	 3.0	 2.0	 1.0	  0.320000	  2.400000	  6.400000	  -7.55000E-07	   1.29000E-08	  -2.51000E-11	   5.33000E-07	   3.07000E-10	   2.48000E-01	     Schott	A0	   2.587414880E+00	A1	  -1.010119540E-02	A2	   1.496708320E-02	A3	   5.689164430E-04	A4	  -4.401765290E-05	A5	   2.640083790E-06	environmentally improved optical glass
H-ZK10              	标准	  1.622089	 56.685961	 -0.001500	  3.630000	    2	20.0	 1.0	   ?	 3.0	 2.0	 1.0	  0.320000	  2.400000	  6.400000	  -7.55000E-07	   1.29000E-08	  -2.51000E-11	   5.33000E-07	   3.07000E-10	   2.48000E-01	     Schott	A0	   2.587414880E+00	A1	  -1.010119540E-02	A2	   1.496708320E-02	A3	   5.689164430E-04	A4	  -4.401765290E-05	A5	   2.640083790E-06	environmentally improved optical glass
S-ZK10N             	标准	  1.622798	 56.960007	 -0.002800	  3.640000	    1	20.0	 1.0	   ?	 3.0	 2.0	 2.0	  0.320000	  2.400000	  6.600000	   6.89000E-07	   1.42000E-08	  -2.56000E-11	   3.07000E-10	   1.53000E-10	   1.41000E-01	     Schott	A0	   2.590169690E+00	A1	  -1.021036800E-02	A2	   1.462139340E-02	A3	   6.923751770E-04	A4	  -6.661733150E-05	A5	   4.037893520E-06	environmentally improved optical glass
H-ZK10N             	标准	  1.622798	 56.960007	 -0.002800	  3.640000	    1	20.0	 1.0	   ?	 3.0	 2.0	 2.0	  0.320000	  2.400000	  6.600000	   6.89000E-07	   1.42000E-08	  -2.56000E-11	   3.07000E-10	   1.53000E-10	   1.41000E-01	     Schott	A0	   2.590169690E+00	A1	  -1.021036800E-02	A2	   1.462139340E-02	A3	   6.923751770E-04	A4	  -6.661733150E-05	A5	   4.037893520E-06	environmentally improved optical glass
S-ZK11              	标准	  1.638536	 55.429194	 -0.001000	  3.670000	    1	10.0	 1.0	   ?	 2.0	 2.0	 2.0	  0.310000	  2.400000	  7.100000	  -8.12000E-07	   1.25000E-08	  -2.55000E-11	   5.57000E-07	   2.06000E-10	   1.96000E-01	     Schott	A0	   2.638219440E+00	A1	  -1.024733100E-02	A2	   1.589830430E-02	A3	   5.779735030E-04	A4	  -3.902203910E-05	A5	   2.358329930E-06	environmentally improved optical glass
H-ZK11              	标准	  1.638536	 55.429194	 -0.001000	  3.670000	    1	10.0	 1.0	   ?	 2.0	 2.0	 2.0	  0.310000	  2.400000	  7.100000	  -8.12000E-07	   1.25000E-08	  -2.55000E-11	   5.57000E-07	   2.06000E-10	   1.96000E-01	     Schott	A0	   2.638219440E+00	A1	  -1.024733100E-02	A2	   1.589830430E-02	A3	   5.779735030E-04	A4	  -3.902203910E-05	A5	   2.358329930E-06	environmentally improved optical glass
S-ZK14              	标准	  1.603107	 60.647830	 -0.002300	  3.420000	    2	20.0	 3.0	   ?	 3.0	 2.0	 2.0	  0.290000	  2.400000	  5.700000	   2.35000E-06	   1.42000E-08	  -1.91000E-11	   3.40000E-07	   4.95000E-10	   2.58000E-01	     Schott	A0	   2.531829950E+00	A1	  -1.105349890E-02	A2	   1.342222930E-02	A3	   4.210217540E-04	A4	  -2.249121380E-05	A5	   1.016697820E-06	environmentally improved optical glass
H-ZK14              	标准	  1.603107	 60.647830	 -0.002300	  3.420000	    2	20.0	 3.0	   ?	 3.0	 2.0	 2.0	  0.290000	  2.400000	  5.700000	   2.35000E-06	   1.42000E-08	  -1.91000E-11	   3.40000E-07	   4.95000E-10	   2.58000E-01	     Schott	A0	   2.531829950E+00	A1	  -1.105349890E-02	A2	   1.342222930E-02	A3	   4.210217540E-04	A4	  -2.249121380E-05	A5	   1.016697820E-06	environmentally improved optical glass
